event_id,customer_id,abandoned_at,cart_value,items_count,device,is_returning_customer,minutes_since_abandon,hour_of_day,session_seconds,reached_payment_page,checkout_errors_logged,payment_attempts_started,true_root_cause,logged_action,logged_recovered,po_do_nothing,po_send_reminder_email,po_send_reminder_whatsapp,po_offer_bounded_discount@5,po_offer_bounded_discount@10
cart_001473,cust_000141,2026-03-16T07:24:00,2009.45,1,tablet,False,720,7,356,False,0,0,price_sensitivity,offer_bounded_discount@10,True,False,False,True,True,True
cart_001474,cust_000308,2026-03-20T17:09:00,2943.69,2,desktop,True,10,17,849,True,0,0,comparison_shopping,offer_bounded_discount@5,False,False,True,True,False,True
cart_001475,cust_000156,2026-02-23T23:54:00,4174.05,4,mobile,True,720,23,248,False,1,0,price_sensitivity,do_nothing,False,False,False,True,False,False
cart_001476,cust_000888,2026-07-14T17:09:00,1270.54,3,desktop,True,30,17,575,True,2,1,technical_friction,offer_bounded_discount@5,True,False,False,True,True,True
cart_001477,cust_001291,2026-06-20T14:53:00,2664.3,1,desktop,True,30,14,119,False,0,0,price_sensitivity,offer_bounded_discount@5,True,False,True,False,True,True
cart_001478,cust_000993,2026-07-05T11:36:00,12836.83,1,mobile,True,30,11,643,False,0,0,high_cart_hesitation,send_reminder_whatsapp,False,True,False,False,True,True
cart_001479,cust_001417,2026-05-01T17:20:00,7281.79,4,desktop,True,720,17,263,False,0,0,comparison_shopping,send_reminder_whatsapp,False,False,False,False,False,False
cart_001480,cust_000824,2026-04-17T05:16:00,9352.44,2,desktop,True,180,5,774,True,0,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,False,False,False
cart_001481,cust_000519,2026-06-18T09:46:00,705.83,3,tablet,False,1440,9,139,False,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,False,False
cart_001482,cust_000764,2026-07-02T18:06:00,4478.87,7,mobile,False,30,18,480,False,0,0,comparison_shopping,send_reminder_whatsapp,True,False,True,True,True,True
cart_001483,cust_000528,2026-02-21T14:59:00,4547.58,1,mobile,True,720,14,630,False,1,0,high_cart_hesitation,send_reminder_whatsapp,True,False,False,True,False,True
cart_001484,cust_000567,2026-07-17T15:30:00,3054.55,1,desktop,True,10,15,470,True,3,2,technical_friction,send_reminder_whatsapp,True,False,True,True,True,True
cart_001485,cust_000325,2026-01-02T21:25:00,3479.24,4,desktop,False,10,21,446,True,1,0,technical_friction,do_nothing,False,False,True,True,True,False
cart_001486,cust_000013,2026-02-27T23:44:00,6782.42,3,desktop,True,720,23,732,True,0,0,comparison_shopping,send_reminder_whatsapp,False,False,False,False,False,True
cart_001487,cust_000332,2026-04-27T21:41:00,1166.18,3,mobile,True,10,21,277,True,0,0,price_sensitivity,do_nothing,False,False,True,False,True,True
cart_001488,cust_000485,2026-04-23T02:19:00,11632.53,2,mobile,True,180,2,891,False,0,0,high_cart_hesitation,offer_bounded_discount@10,True,False,True,False,True,True
cart_001489,cust_000302,2026-05-08T14:59:00,4630.01,4,mobile,True,60,14,324,True,3,2,technical_friction,send_reminder_email,True,True,True,True,True,True
cart_001490,cust_000316,2026-06-19T04:57:00,1539.29,1,mobile,True,720,4,313,True,0,0,price_sensitivity,do_nothing,False,False,False,False,False,True
cart_001491,cust_000966,2026-02-01T17:41:00,9446.2,1,mobile,True,720,17,540,False,0,0,high_cart_hesitation,send_reminder_email,True,False,True,True,True,True
cart_001492,cust_000416,2026-06-20T17:35:00,1159.54,3,desktop,True,10,17,196,False,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,True,True
cart_001493,cust_001022,2026-03-15T00:42:00,8116.12,6,mobile,True,1440,0,301,False,0,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,True
cart_001494,cust_000165,2026-05-18T15:26:00,5514.47,2,mobile,True,1440,15,864,False,1,0,high_cart_hesitation,send_reminder_whatsapp,True,False,True,True,False,True
cart_001495,cust_000901,2026-04-07T04:08:00,2162.22,1,mobile,True,30,4,296,False,0,0,comparison_shopping,send_reminder_whatsapp,False,False,True,False,True,True
cart_001496,cust_000081,2026-06-28T14:35:00,911.63,1,mobile,False,10,14,76,False,1,0,price_sensitivity,send_reminder_email,False,False,False,False,False,False
cart_001497,cust_001348,2026-04-30T00:26:00,6687.21,3,mobile,False,30,0,401,True,2,2,technical_friction,offer_bounded_discount@5,True,False,True,True,True,False
cart_001498,cust_000835,2026-04-25T15:40:00,605.79,3,desktop,True,10,15,344,True,0,0,price_sensitivity,send_reminder_whatsapp,True,False,False,True,False,True
cart_001499,cust_000146,2026-06-30T08:20:00,2005.53,5,mobile,True,720,8,485,False,0,0,comparison_shopping,offer_bounded_discount@10,True,True,False,False,False,True
cart_001500,cust_000221,2026-05-27T23:52:00,4972.89,2,mobile,True,30,23,409,False,0,0,comparison_shopping,offer_bounded_discount@10,True,False,False,True,False,True
cart_001501,cust_001338,2026-01-03T09:29:00,642.83,5,mobile,False,10,9,292,False,0,0,price_sensitivity,offer_bounded_discount@5,True,False,False,True,True,True
cart_001502,cust_000865,2026-01-05T04:27:00,5984.49,4,mobile,True,1440,4,791,False,1,0,comparison_shopping,do_nothing,False,False,False,False,False,True
cart_001503,cust_001208,2026-02-12T10:09:00,3372.48,1,mobile,True,180,10,305,False,0,0,price_sensitivity,send_reminder_email,True,False,True,False,False,True
cart_001504,cust_001087,2026-06-13T13:01:00,2110.69,1,mobile,True,180,13,585,True,2,1,technical_friction,send_reminder_email,True,False,True,True,True,False
cart_001505,cust_001152,2026-02-12T23:45:00,7438.86,2,desktop,True,30,23,622,False,0,0,high_cart_hesitation,do_nothing,False,False,False,False,False,True
cart_001506,cust_001298,2026-01-07T20:28:00,6322.77,4,mobile,True,1440,20,698,False,0,0,comparison_shopping,send_reminder_whatsapp,True,False,True,True,False,False
cart_001507,cust_000363,2026-06-22T21:03:00,2920.41,3,desktop,True,30,21,720,False,0,0,comparison_shopping,do_nothing,False,False,False,False,False,True
cart_001508,cust_000584,2026-02-24T20:47:00,1867.64,4,tablet,True,60,20,248,False,1,0,price_sensitivity,send_reminder_email,True,False,True,False,True,False
cart_001509,cust_000424,2026-07-20T03:59:00,865.47,1,desktop,True,180,3,267,True,0,0,price_sensitivity,offer_bounded_discount@10,False,False,True,False,True,False
cart_001510,cust_000034,2026-04-02T14:07:00,5485.95,1,mobile,False,1440,14,633,False,1,0,comparison_shopping,offer_bounded_discount@10,False,False,False,False,False,False
cart_001511,cust_001179,2026-03-30T15:02:00,13299.38,2,mobile,False,1440,15,611,False,0,0,high_cart_hesitation,send_reminder_whatsapp,False,False,False,False,False,False
cart_001512,cust_001099,2026-05-14T18:16:00,2138.37,5,desktop,True,60,18,431,True,1,0,comparison_shopping,send_reminder_email,False,True,False,True,True,True
cart_001513,cust_000397,2026-01-31T05:27:00,3690.43,5,mobile,False,180,5,540,True,2,1,technical_friction,offer_bounded_discount@5,True,False,True,False,True,False
cart_001514,cust_000442,2026-01-29T14:38:00,9832.45,2,desktop,True,10,14,733,True,0,0,high_cart_hesitation,send_reminder_email,True,False,True,False,True,False
cart_001515,cust_001239,2026-04-29T19:59:00,636.94,2,mobile,True,60,19,312,False,0,0,price_sensitivity,send_reminder_whatsapp,True,False,True,True,True,True
cart_001516,cust_000632,2026-03-04T19:32:00,1547.55,4,desktop,True,60,19,193,True,1,0,price_sensitivity,offer_bounded_discount@10,True,False,True,True,True,True
cart_001517,cust_000411,2026-06-02T09:13:00,17511.09,2,mobile,False,60,9,667,True,0,0,high_cart_hesitation,send_reminder_email,False,False,False,True,False,False
cart_001518,cust_000010,2026-03-13T04:26:00,17260.8,2,mobile,True,10,4,799,False,0,0,comparison_shopping,send_reminder_whatsapp,False,False,False,False,False,False
cart_001519,cust_000390,2026-05-25T06:41:00,467.4,7,mobile,False,10,6,116,True,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,True,False
cart_001520,cust_000658,2026-07-04T17:33:00,3960.83,8,desktop,True,30,17,303,True,0,0,price_sensitivity,send_reminder_email,True,True,True,True,True,True
cart_001521,cust_000035,2026-01-04T10:44:00,2523.77,1,mobile,True,1440,10,110,True,1,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,False
cart_001522,cust_000704,2026-04-28T05:15:00,4158.09,3,tablet,False,10,5,718,True,0,0,high_cart_hesitation,do_nothing,False,False,False,False,True,False
cart_001523,cust_000435,2026-05-16T21:30:00,9221.12,4,tablet,False,60,21,593,False,0,0,comparison_shopping,do_nothing,False,False,False,False,True,False
cart_001524,cust_001114,2026-02-07T18:48:00,170.23,4,mobile,True,30,18,351,False,0,0,price_sensitivity,send_reminder_email,False,False,False,False,True,True
cart_001525,cust_000326,2026-05-16T20:34:00,2691.95,2,mobile,False,30,20,273,False,0,0,price_sensitivity,offer_bounded_discount@5,True,False,True,False,True,False
cart_001526,cust_000239,2026-02-04T14:54:00,2398.49,3,mobile,False,1440,14,303,True,1,2,technical_friction,send_reminder_email,False,False,False,True,False,False
cart_001527,cust_000352,2026-06-14T09:59:00,2674.73,1,mobile,True,30,9,232,True,1,0,price_sensitivity,offer_bounded_discount@5,False,True,True,True,False,True
cart_001528,cust_000948,2026-06-05T07:46:00,993.29,3,mobile,True,10,7,586,True,1,0,comparison_shopping,offer_bounded_discount@10,True,True,True,True,True,True
cart_001529,cust_001333,2026-04-06T19:33:00,594.8,3,mobile,False,720,19,63,True,1,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,False,True
cart_001530,cust_000030,2026-07-16T04:49:00,1267.11,1,desktop,True,60,4,289,False,0,0,price_sensitivity,offer_bounded_discount@5,True,False,False,False,True,True
cart_001531,cust_001316,2026-07-01T16:12:00,10274.47,3,desktop,True,10,16,839,False,0,0,high_cart_hesitation,do_nothing,False,False,False,False,False,True
cart_001532,cust_000072,2026-07-12T07:01:00,5170.31,1,mobile,True,180,7,598,False,0,0,high_cart_hesitation,do_nothing,True,True,False,False,False,False
cart_001533,cust_001065,2026-05-29T18:05:00,3853.37,3,mobile,True,10,18,557,False,0,0,comparison_shopping,offer_bounded_discount@5,True,True,True,True,True,True
cart_001534,cust_000546,2026-06-04T16:25:00,7151.35,2,mobile,False,180,16,1281,True,0,0,high_cart_hesitation,offer_bounded_discount@10,False,False,False,False,False,False
cart_001535,cust_000891,2026-01-05T10:35:00,3766.98,2,mobile,True,720,10,584,False,1,0,comparison_shopping,do_nothing,False,False,False,True,False,False
cart_001536,cust_000572,2026-01-15T00:58:00,3874.21,1,mobile,True,180,0,928,True,0,0,high_cart_hesitation,offer_bounded_discount@5,True,False,False,False,True,False
cart_001537,cust_000619,2026-02-20T11:11:00,647.06,5,desktop,True,60,11,638,True,2,0,technical_friction,send_reminder_whatsapp,True,False,False,True,True,True
cart_001538,cust_000478,2026-07-19T15:12:00,6696.82,1,desktop,True,60,15,165,True,1,0,technical_friction,do_nothing,True,True,True,True,True,True
cart_001539,cust_000698,2026-03-24T06:46:00,769.84,6,mobile,True,180,6,248,False,0,0,price_sensitivity,send_reminder_whatsapp,True,False,False,True,True,True
cart_001540,cust_000432,2026-02-07T21:35:00,4257.22,3,mobile,True,10,21,79,False,1,0,price_sensitivity,offer_bounded_discount@10,True,False,False,False,False,True
cart_001541,cust_001052,2026-02-28T06:14:00,1662.11,3,mobile,False,10,6,307,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,False
cart_001542,cust_000126,2026-06-17T23:25:00,4084.05,1,mobile,True,30,23,254,False,0,0,comparison_shopping,send_reminder_email,False,False,False,False,False,False
cart_001543,cust_000666,2026-03-12T03:49:00,2321.57,1,desktop,False,720,3,372,True,3,2,technical_friction,offer_bounded_discount@5,False,False,False,False,False,False
cart_001544,cust_001302,2026-05-28T13:47:00,5877.76,2,mobile,True,180,13,672,False,0,0,high_cart_hesitation,send_reminder_whatsapp,False,False,True,False,False,False
cart_001545,cust_001175,2026-02-22T16:28:00,2404.92,7,mobile,True,180,16,109,True,0,0,price_sensitivity,send_reminder_whatsapp,True,False,True,True,True,True
cart_001546,cust_000999,2026-03-09T04:12:00,3232.21,1,mobile,False,30,4,393,True,1,0,technical_friction,do_nothing,False,False,True,True,False,False
cart_001547,cust_000132,2026-03-06T04:35:00,3033.02,2,mobile,True,180,4,86,True,0,0,price_sensitivity,do_nothing,False,False,False,False,True,False
cart_001548,cust_001038,2026-05-07T19:18:00,27632.63,2,desktop,True,60,19,890,True,0,0,high_cart_hesitation,offer_bounded_discount@10,False,False,False,False,False,False
cart_001549,cust_000210,2026-05-08T11:31:00,31106.25,3,mobile,False,180,11,1051,False,0,0,high_cart_hesitation,send_reminder_whatsapp,False,False,False,False,True,False
cart_001550,cust_000676,2026-07-08T00:08:00,710.85,1,tablet,False,60,0,253,False,1,0,price_sensitivity,offer_bounded_discount@10,True,False,False,False,True,True
cart_001551,cust_000327,2026-03-24T22:59:00,828.72,3,desktop,True,10,22,275,False,0,0,price_sensitivity,send_reminder_whatsapp,True,False,True,True,True,False
cart_001552,cust_000901,2026-02-05T16:58:00,1540.59,5,tablet,True,180,16,245,False,0,0,price_sensitivity,send_reminder_email,False,False,False,False,False,False
cart_001553,cust_001262,2026-04-27T21:20:00,973.25,3,tablet,True,180,21,307,False,1,0,price_sensitivity,do_nothing,False,False,True,True,True,True
cart_001554,cust_001422,2026-01-02T20:27:00,976.67,4,desktop,True,720,20,250,True,0,0,price_sensitivity,send_reminder_email,False,False,False,True,True,True
cart_001555,cust_001030,2026-05-20T10:51:00,2833.6,3,mobile,True,1440,10,118,True,1,0,price_sensitivity,offer_bounded_discount@5,True,True,True,True,True,True
cart_001556,cust_000305,2026-03-22T05:15:00,1435.05,3,mobile,True,720,5,176,True,0,0,price_sensitivity,send_reminder_whatsapp,False,False,True,False,False,True
cart_001557,cust_001279,2026-07-07T09:42:00,33613.89,3,mobile,True,60,9,595,True,1,2,technical_friction,offer_bounded_discount@10,True,False,True,False,True,True
cart_001558,cust_000271,2026-05-24T20:49:00,7944.82,3,mobile,True,180,20,474,False,0,0,comparison_shopping,offer_bounded_discount@5,True,True,True,True,True,False
cart_001559,cust_000311,2026-01-30T16:15:00,14720.85,2,mobile,True,1440,16,929,True,1,0,high_cart_hesitation,send_reminder_whatsapp,False,False,False,False,False,False
cart_001560,cust_000622,2026-05-23T09:31:00,4573.55,3,mobile,True,60,9,325,False,0,0,price_sensitivity,offer_bounded_discount@5,False,False,False,True,False,False
cart_001561,cust_001258,2026-05-12T16:29:00,6208.79,2,mobile,True,180,16,20,True,0,0,comparison_shopping,do_nothing,False,False,False,False,False,True
cart_001562,cust_001298,2026-04-25T10:32:00,1867.3,2,mobile,True,720,10,118,True,0,0,price_sensitivity,offer_bounded_discount@5,False,True,False,False,False,True
cart_001563,cust_000545,2026-04-14T16:01:00,4752.92,1,desktop,True,720,16,772,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,False
cart_001564,cust_000968,2026-01-09T01:52:00,20747.75,1,mobile,True,60,1,630,False,0,0,high_cart_hesitation,do_nothing,True,True,False,False,False,True
cart_001565,cust_000453,2026-04-15T14:21:00,1620.68,2,mobile,True,180,14,83,False,0,0,price_sensitivity,send_reminder_email,False,False,False,False,False,False
cart_001566,cust_000693,2026-02-01T23:56:00,931.3,2,desktop,False,180,23,643,True,3,1,technical_friction,do_nothing,False,False,True,True,False,True
cart_001567,cust_000290,2026-01-09T18:49:00,4649.47,4,mobile,True,60,18,532,False,3,2,technical_friction,send_reminder_whatsapp,True,False,False,True,False,False
cart_001568,cust_001013,2026-04-18T14:32:00,21409.43,1,desktop,False,30,14,490,False,1,0,high_cart_hesitation,send_reminder_email,False,False,False,False,True,True
cart_001569,cust_001017,2026-06-12T17:09:00,25332.0,1,mobile,True,30,17,318,False,0,1,high_cart_hesitation,send_reminder_whatsapp,False,False,False,False,True,True
cart_001570,cust_000973,2026-05-01T20:15:00,21006.58,1,mobile,True,60,20,956,False,1,0,high_cart_hesitation,send_reminder_whatsapp,True,False,False,True,True,False
cart_001571,cust_000101,2026-06-24T23:32:00,6309.23,4,tablet,True,30,23,372,True,2,1,technical_friction,do_nothing,False,False,False,True,False,True
cart_001572,cust_000318,2026-06-21T09:28:00,6603.72,4,desktop,False,720,9,763,True,2,1,technical_friction,send_reminder_email,False,False,False,False,False,False
cart_001573,cust_001194,2026-07-08T04:08:00,3171.72,1,desktop,False,720,4,349,True,2,1,technical_friction,send_reminder_email,True,False,True,True,True,True
cart_001574,cust_000663,2026-05-18T08:54:00,6759.13,3,mobile,False,60,8,749,True,1,2,technical_friction,offer_bounded_discount@10,True,False,True,True,True,True
cart_001575,cust_000543,2026-01-18T09:51:00,2403.5,5,mobile,False,10,9,283,False,0,0,comparison_shopping,offer_bounded_discount@5,True,True,False,True,True,True
cart_001576,cust_000464,2026-05-30T13:43:00,2006.26,2,desktop,False,720,13,159,False,0,0,price_sensitivity,send_reminder_email,False,False,False,False,False,True
cart_001577,cust_000060,2026-04-02T20:21:00,2470.8,1,mobile,False,1440,20,831,False,1,0,comparison_shopping,offer_bounded_discount@5,True,False,False,False,True,True
cart_001578,cust_000190,2026-01-12T12:15:00,1944.42,4,tablet,True,180,12,69,False,0,0,price_sensitivity,send_reminder_email,False,False,False,False,False,False
cart_001579,cust_000274,2026-06-16T17:44:00,6424.28,6,mobile,True,720,17,723,True,0,1,technical_friction,send_reminder_whatsapp,True,False,True,True,True,True
cart_001580,cust_000283,2026-02-21T00:58:00,25389.98,1,mobile,True,10,0,609,True,3,1,technical_friction,send_reminder_whatsapp,True,False,False,True,False,True
cart_001581,cust_000404,2026-03-21T21:16:00,11586.63,2,mobile,True,30,21,607,False,0,0,comparison_shopping,offer_bounded_discount@5,True,True,False,False,True,True
